"iso3c","nutrient","production_sector","nut_supply","consump"
"TWN","Vitamin A","Recreational",212177758.40144,1666.862913792
"TWN","Vitamin A","Subsistence",2452306147.2,54495.69216
"TWN","Vitamin B12","aquaculture",1288508202.07933,35459.9320978924
"TWN","Vitamin B12","Artisanal",6398817.93253548,228.858712885137
"TWN","Vitamin B12","Import",12756870662.7333,1508391.3548
"TWN","Vitamin B12","Industrial",63481723.280751,2288.76796871364
"TWN","Vitamin B12","Recreational",5521483.401936,1666.862913792
"TWN","Vitamin B12","Subsistence",498596093.632,54495.69216
"TWN","Zinc","aquaculture",864429733.52247,35459.9320978924
"TWN","Zinc","Artisanal",1926726.92920348,228.858712885137
"TWN","Zinc","Import",3402886919.01667,1508391.3548
"TWN","Zinc","Industrial",18165773.1334613,2288.76796871364
"TWN","Zinc","Recreational",1493231.360272,1666.862913792
"TWN","Zinc","Subsistence",77885306.4184832,54495.69216
"TZA","Calcium","aquaculture",704214000,5216.4
"TZA","Calcium","Artisanal",78727556553.0921,361832.420437083
"TZA","Calcium","Import",3574097970,82223.586
"TZA","Calcium","Industrial",2149170182.26198,12587.7656938088
"TZA","Calcium","Subsistence",11645324917.8748,83492.6430441875
"TZA","DHA+EPA","aquaculture",104328,5216.4
"TZA","DHA+EPA","Artisanal",361731719.242214,361832.420437083
"TZA","DHA+EPA","Import",103619010.836,82223.586
"TZA","DHA+EPA","Industrial",5091893.47515498,12587.7656938088
"TZA","DHA+EPA","Subsistence",61848802.0058979,83492.6430441875
"TZA","Iron","aquaculture",24256260,5216.4
"TZA","Iron","Artisanal",982051336.996437,361832.420437083
"TZA","Iron","Import",98529662.22,82223.586
"TZA","Iron","Industrial",31861044.4020065,12587.7656938088
"TZA","Iron","Subsistence",298439036.055039,83492.6430441875
"TZA","Vitamin A","Artisanal",15595791548.4047,361832.420437083
"TZA","Vitamin A","Import",2327182775,82223.586
"TZA","Vitamin A","Industrial",314678735.58761,12587.7656938088
"TZA","Vitamin A","Subsistence",8139367119.99955,83492.6430441875
"TZA","Vitamin B12","Artisanal",3178437922.28152,361832.420437083
"TZA","Vitamin B12","Import",315253714.8,82223.586
"TZA","Vitamin B12","Industrial",55429208.3162332,12587.7656938088
"TZA","Vitamin B12","Subsistence",1300316637.937,83492.6430441875
"TZA","Zinc","aquaculture",7563780,5216.4
"TZA","Zinc","Artisanal",591781075.877524,361832.420437083
"TZA","Zinc","Import",82386274.95,82223.586
"TZA","Zinc","Industrial",29640642.008199,12587.7656938088
"TZA","Zinc","Subsistence",210096103.162416,83492.6430441875
"UFC","Calcium","Artisanal",279079532.619893,5803.2895979584
"UFC","Calcium","Industrial",12444831546.7276,438622.053493749
"UFC","Calcium","Subsistence",9916258.26991007,209.2106931248
"UFC","DHA+EPA","Artisanal",9484794.12046969,5803.2895979584
"UFC","DHA+EPA","Industrial",468847110.963125,438622.053493749
"UFC","DHA+EPA","Subsistence",321296.651855039,209.2106931248
"UFC","Iron","Artisanal",10777522.6269421,5803.2895979584
"UFC","Iron","Industrial",959344252.043351,438622.053493749
"UFC","Iron","Subsistence",379864.920022625,209.2106931248
"UFC","Vitamin A","Artisanal",150968145.886576,5803.2895979584
"UFC","Vitamin A","Industrial",19099251962.1493,438622.053493749
"UFC","Vitamin A","Subsistence",5380063.211828,209.2106931248
"UFC","Vitamin B12","Artisanal",23922462.4701202,5803.2895979584
"UFC","Vitamin B12","Industrial",3708983785.30318,438622.053493749
"UFC","Vitamin B12","Subsistence",861714.6688418,209.2106931248
"UFC","Zinc","Artisanal",9153233.37218157,5803.2895979584
"UFC","Zinc","Industrial",514914028.189154,438622.053493749
"UFC","Zinc","Subsistence",324045.811748213,209.2106931248
"UGA","Calcium","Import",299219910,6521.714
"UGA","DHA+EPA","Import",7950389.3156,6521.714
"UGA","Iron","Import",8108362.23333333,6521.714
"UGA","Vitamin A","Import",181079005,6521.714
"UGA","Vitamin B12","Import",25506810.7333333,6521.714
"UGA","Zinc","Import",7182509.71666667,6521.714
"UKR","Calcium","Artisanal",538121735.211375,7289.04746118148
"UKR","Calcium","Import",88159800886,1797115.3558
"UKR","Calcium","Industrial",40796478889.8341,159680.092807384
"UKR","Calcium","Recreational",4712096914.31171,52958.6894796
"UKR","Calcium","Subsistence",2019470106.26611,22696.581207684
"UKR","DHA+EPA","Artisanal",30925732.3020098,7289.04746118148
"UKR","DHA+EPA","Import",1810135741.65282,1797115.3558
"UKR","DHA+EPA","Industrial",162551669.877371,159680.092807384
"UKR","DHA+EPA","Recreational",270856510.84133,52958.6894796
"UKR","DHA+EPA","Subsistence",116081361.773659,22696.581207684
"UKR","Iron","Artisanal",17669452.1838589,7289.04746118148
"UKR","Iron","Import",2744571081.64667,1797115.3558
"UKR","Iron","Industrial",255679718.77652,159680.092807384
"UKR","Iron","Recreational",177615432.221152,52958.6894796
"UKR","Iron","Subsistence",76120899.5194877,22696.581207684
"UKR","Vitamin A","Artisanal",551873706.093633,7289.04746118148
"UKR","Vitamin A","Import",48037117669,1797115.3558
"UKR","Vitamin A","Industrial",18521360319.7989,159680.092807384
"UKR","Vitamin A","Recreational",2666943483.62335,52958.6894796
"UKR","Vitamin A","Subsistence",1142975778.73735,22696.581207684
"UKR","Vitamin B12","Artisanal",23370183.9196727,7289.04746118148
"UKR","Vitamin B12","Import",9061982951.41667,1797115.3558
"UKR","Vitamin B12","Industrial",1073975165.86698,159680.092807384
"UKR","Vitamin B12","Recreational",305955849.205376,52958.6894796
"UKR","Vitamin B12","Subsistence",131123935.374347,22696.581207684
"UKR","Zinc","Artisanal",14279672.2392847,7289.04746118148
"UKR","Zinc","Import",2029934092.53333,1797115.3558
"UKR","Zinc","Industrial",331026810.482191,159680.092807384
"UKR","Zinc","Recreational",136998832.58471,52958.6894796
"UKR","Zinc","Subsistence",58713785.3964314,22696.581207684
"URY","Calcium","Artisanal",740893514.623446,11047.5802471818
"URY","Calcium","Import",5575624490,105407.494
"URY","Calcium","Industrial",4394079637.69479,96250.0417396863
"URY","Calcium","Recreational",13205351.249712,772.0081573872
"URY","Calcium","Subsistence",107391093.718464,4658.1086142336
"URY","DHA+EPA","Artisanal",19739075.1422218,11047.5802471818
"URY","DHA+EPA","Import",82270927.5988,105407.494
"URY","DHA+EPA","Industrial",72353212.9045735,96250.0417396863
"URY","DHA+EPA","Recreational",404254.639299088,772.0081573872
"URY","DHA+EPA","Subsistence",2626949.87182076,4658.1086142336
"URY","Iron","Artisanal",16641529.9423044,11047.5802471818
"URY","Iron","Import",182118845.366667,105407.494
"URY","Iron","Industrial",98568856.812727,96250.0417396863
"URY","Iron","Recreational",189198.574198112,772.0081573872
"URY","Iron","Subsistence",3949364.26649321,4658.1086142336
"URY","Vitamin A","Artisanal",403249339.25177,11047.5802471818
"URY","Vitamin A","Import",2680820875,105407.494
"URY","Vitamin A","Industrial",2251045027.22205,96250.0417396863
"URY","Vitamin A","Recreational",17684557.455316,772.0081573872
"URY","Vitamin A","Subsistence",118421954.646476,4658.1086142336
"URY","Vitamin B12","Artisanal",124550858.691034,11047.5802471818
"URY","Vitamin B12","Import",603676332.066667,105407.494
"URY","Vitamin B12","Industrial",413447481.851174,96250.0417396863
"URY","Vitamin B12","Recreational",3782958.53914448,772.0081573872
"URY","Vitamin B12","Subsistence",22152374.0592692,4658.1086142336
"URY","Zinc","Artisanal",13016392.9491483,11047.5802471818
"URY","Zinc","Import",131404770.283333,105407.494
"URY","Zinc","Industrial",87601210.4099699,96250.0417396863
"URY","Zinc","Recreational",557215.368684416,772.0081573872
"URY","Zinc","Subsistence",3475320.50598816,4658.1086142336
"USA","Calcium","aquaculture",86706764296.4364,679389.262480591
"USA","Calcium","Artisanal",28471195493.6081,689172.259986039
"USA","Calcium","Import",1448787756224,19025199.8482
"USA","Calcium","Industrial",242773603187.093,2853149.44396642
"USA","Calcium","Recreational",75264848057.8765,383520.953708417
"USA","Calcium","Subsistence",1147146891.08286,29492.7691388146
"USA","DHA+EPA","aquaculture",553605957.615022,679389.262480591
"USA","DHA+EPA","Artisanal",1169595075.17716,689172.259986039
"USA","DHA+EPA","Import",9852655312.71538,19025199.8482
"USA","DHA+EPA","Industrial",7167441959.41235,2853149.44396642
"USA","DHA+EPA","Recreational",441430795.229923,383520.953708417
"USA","DHA+EPA","Subsistence",45627670.4449117,29492.7691388146
"USA","Iron","aquaculture",5540485928.1466,679389.262480591
"USA","Iron","Artisanal",900956132.617472,689172.259986039
"USA","Iron","Import",38185886959.1467,19025199.8482
"USA","Iron","Industrial",5344275983.74847,2853149.44396642
"USA","Iron","Recreational",660176298.44557,383520.953708417
"USA","Iron","Subsistence",36332139.862933,29492.7691388146
"USA","Vitamin A","aquaculture",20281094005.6641,679389.262480591
"USA","Vitamin A","Artisanal",39065072346.4441,689172.259986039
"USA","Vitamin A","Import",392369110136,19025199.8482
"USA","Vitamin A","Industrial",141865738340.27,2853149.44396642
"USA","Vitamin A","Recreational",16907769044.1882,383520.953708417
"USA","Vitamin A","Subsistence",2720416303.93776,29492.7691388146
"USA","Vitamin B12","aquaculture",22889065414.6565,679389.262480591
"USA","Vitamin B12","Artisanal",6384956113.70358,689172.259986039
"USA","Vitamin B12","Import",110901934503.617,19025199.8482
"USA","Vitamin B12","Industrial",43130779938.5947,2853149.44396642
"USA","Vitamin B12","Recreational",2053998664.00104,383520.953708417
"USA","Vitamin B12","Subsistence",206788686.341873,29492.7691388146
"USA","Zinc","aquaculture",58914189378.9293,679389.262480591
"USA","Zinc","Artisanal",2488790467.28127,689172.259986039
"USA","Zinc","Import",43730330796.6833,19025199.8482
"USA","Zinc","Industrial",12127344210.3197,2853149.44396642
"USA","Zinc","Recreational",346278124.867501,383520.953708417
"USA","Zinc","Subsistence",28043261.833343,29492.7691388146
"UZB","Calcium","Import",962942790,21833.574
"UZB","DHA+EPA","Import",26669638.4064,21833.574
"UZB","Iron","Import",26145052.1,21833.574
"UZB","Vitamin A","Import",614686125,21833.574
"UZB","Vitamin B12","Import",83936839.6,21833.574
"UZB","Zinc","Import",21940946.85,21833.574
"VCT","Calcium","Artisanal",530028873.368723,1445.69230907992
"VCT","Calcium","Import",101095950,2008.662
"VCT","Calcium","Industrial",25683559.6730577,52.5550712871824
"VCT","Calcium","Recreational",1146509.69238968,5.003856072
"VCT","Calcium","Subsistence",217366188.495915,862.3250070973
"VCT","DHA+EPA","Artisanal",926092.537236842,1445.69230907992
"VCT","DHA+EPA","Import",2038104.7484,2008.662
"VCT","DHA+EPA","Industrial",29380.6451445751,52.5550712871824
"VCT","DHA+EPA","Recreational",5666.77580610576,5.003856072
"VCT","DHA+EPA","Subsistence",1021892.95450837,862.3250070973
"VCT","Iron","Artisanal",3378872.60697559,1445.69230907992
"VCT","Iron","Import",2793540.5,2008.662
"VCT","Iron","Industrial",67024.0465228277,52.5550712871824
"VCT","Iron","Recreational",8909.280009112,5.003856072
"VCT","Iron","Subsistence",1780042.06105956,862.3250070973
"VCT","Vitamin A","Artisanal",31975456.914979,1445.69230907992
"VCT","Vitamin A","Import",53545745,2008.662
"VCT","Vitamin A","Industrial",2287500.9790238,52.5550712871824
"VCT","Vitamin A","Recreational",164398.49572,5.003856072
"VCT","Vitamin A","Subsistence",24756744.7558834,862.3250070973
"VCT","Vitamin B12","Artisanal",24800524.5333637,1445.69230907992
"VCT","Vitamin B12","Import",9007760.8,2008.662
"VCT","Vitamin B12","Industrial",201559.196090239,52.5550712871824
"VCT","Vitamin B12","Recreational",21073.87236888,5.003856072
"VCT","Vitamin B12","Subsistence",8648141.75088519,862.3250070973
"VCT","Zinc","Artisanal",6410577.36710776,1445.69230907992
"VCT","Zinc","Import",2377647.45,2008.662
"VCT","Zinc","Industrial",127126.610343399,52.5550712871824
"VCT","Zinc","Recreational",5179.068979176,5.003856072
"VCT","Zinc","Subsistence",1628454.47056421,862.3250070973
"VEN","Calcium","aquaculture",3416447.96193557,31.7833710207382
"VEN","Calcium","Artisanal",54314339593.6566,1166203.00284792
"VEN","Calcium","Import",1960050310,40329.69
"VEN","Calcium","Industrial",21161555316.0544,79254.2491135104
"VEN","Calcium","Subsistence",1617664694.84628,25765.3608061672
"VEN","DHA+EPA","aquaculture",17352.4196669362,31.7833710207382
"VEN","DHA+EPA","Artisanal",2451385056.35496,1166203.00284792
"VEN","DHA+EPA","Import",44427144.6384,40329.69
"VEN","DHA+EPA","Industrial",32393681.3869514,79254.2491135104
"VEN","DHA+EPA","Subsistence",44402792.8802364,25765.3608061672
"VEN","Iron","aquaculture",226830.039424547,31.7833710207382
"VEN","Iron","Artisanal",3445796671.76535,1166203.00284792
"VEN","Iron","Import",53071360.9,40329.69
"VEN","Iron","Industrial",157357927.958648,79254.2491135104
"VEN","Iron","Subsistence",56321799.3727886,25765.3608061672
"VEN","Vitamin A","aquaculture",1923475.676901,31.7833710207382
"VEN","Vitamin A","Artisanal",40060938914.1439,1166203.00284792
"VEN","Vitamin A","Import",1074328965,40329.69
"VEN","Vitamin A","Industrial",2531503751.47935,79254.2491135104
"VEN","Vitamin A","Subsistence",1405645684.72281,25765.3608061672
"VEN","Vitamin B12","aquaculture",255297.680752315,31.7833710207382
"VEN","Vitamin B12","Artisanal",22033261765.0756,1166203.00284792
"VEN","Vitamin B12","Import",157576845,40329.69
"VEN","Vitamin B12","Industrial",366567010.222376,79254.2491135104
"VEN","Vitamin B12","Subsistence",260766126.653488,25765.3608061672
"VEN","Zinc","aquaculture",71668.1144828538,31.7833710207382
"VEN","Zinc","Artisanal",2317539074.1461,1166203.00284792
"VEN","Zinc","Import",53902103.05,40329.69
"VEN","Zinc","Industrial",66068001.9731688,79254.2491135104
"VEN","Zinc","Subsistence",41090139.3002596,25765.3608061672
"VGB","Calcium","aquaculture",296000,4
"VGB","Calcium","Artisanal",12143272340.4558,13957.6307461198
"VGB","Calcium","Recreational",8592056.3946496,517.334052864
"VGB","Calcium","Subsistence",2981391817.29363,3665.0476284204
"VGB","DHA+EPA","aquaculture",352,4
"VGB","DHA+EPA","Artisanal",17925965.7938176,13957.6307461198
"VGB","DHA+EPA","Recreational",543261.111146701,517.334052864
"VGB","DHA+EPA","Subsistence",5136604.31735126,3665.0476284204
"VGB","Iron","aquaculture",800,4
"VGB","Iron","Artisanal",49242544.4402572,13957.6307461198
"VGB","Iron","Recreational",732889.908224,517.334052864
"VGB","Iron","Subsistence",12428787.9121638,3665.0476284204
"VGB","Vitamin A","Artisanal",565333039.861344,13957.6307461198
"VGB","Vitamin A","Recreational",20585584.18688,517.334052864
"VGB","Vitamin A","Subsistence",144347362.790468,3665.0476284204
"VGB","Vitamin B12","aquaculture",2400,4
"VGB","Vitamin B12","Artisanal",81455669.8435543,13957.6307461198
"VGB","Vitamin B12","Recreational",1756780.221184,517.334052864
"VGB","Vitamin B12","Subsistence",20593773.9273601,3665.0476284204
"VGB","Zinc","aquaculture",14400,4
"VGB","Zinc","Artisanal",18079299.9848675,13957.6307461198
"VGB","Zinc","Recreational",465600.6475776,517.334052864
"VGB","Zinc","Subsistence",4887013.82260963,3665.0476284204
"VIR","Calcium","Artisanal",179765286.22199,652.7541150722
"VIR","Calcium","Recreational",7186766.928,455.57952
"VIR","Calcium","Subsistence",40962239.9433974,148.7449248214
"VIR","DHA+EPA","Artisanal",443395.49104001,652.7541150722
"VIR","DHA+EPA","Recreational",426589.476544,455.57952
"VIR","DHA+EPA","Subsistence",101048.007313355,148.7449248214
"VIR","Iron","Artisanal",1130936.74177076,652.7541150722
"VIR","Iron","Recreational",645404.32,455.57952
"VIR","Iron","Subsistence",257711.730761061,148.7449248214
"VIR","Vitamin A","Artisanal",19712051.5523536,652.7541150722
"VIR","Vitamin A","Recreational",15280896.4,455.57952
"VIR","Vitamin A","Subsistence",4491983.1389253,148.7449248214
"VIR","Vitamin B12","Artisanal",2330767.33197354,652.7541150722
"VIR","Vitamin B12","Recreational",1727405.68,455.57952
"VIR","Vitamin B12","Subsistence",531160.547365676,148.7449248214
"VIR","Zinc","Artisanal",1033699.13308482,652.7541150722
"VIR","Zinc","Recreational",429004.048,455.57952
"VIR","Zinc","Subsistence",235549.953972675,148.7449248214
"VNM","Calcium","aquaculture",171299212976.468,1058743.42428377
"VNM","Calcium","Artisanal",336980942221.791,2683459.28044007
"VNM","Calcium","Import",102899609080,1767310.883
"VNM","Calcium","Industrial",1125043015632.34,9028024.87881146
"VNM","Calcium","Subsistence",76734627234.0455,541725.35102679
"VNM","DHA+EPA","aquaculture",265247773.357723,1058743.42428377
"VNM","DHA+EPA","Artisanal",2993430298.08923,2683459.28044007
"VNM","DHA+EPA","Import",1642147772.9755,1767310.883
"VNM","DHA+EPA","Industrial",11362013149.395,9028024.87881146
"VNM","DHA+EPA","Subsistence",616945100.449654,541725.35102679
"VNM","Iron","aquaculture",7770794274.49295,1058743.42428377
"VNM","Iron","Artisanal",7344693672.07899,2683459.28044007
"VNM","Iron","Import",2838562508.85333,1767310.883
"VNM","Iron","Industrial",18288468729.5366,9028024.87881146
"VNM","Iron","Subsistence",1133244518.85275,541725.35102679
"VNM","Vitamin A","aquaculture",29571173797.6229,1058743.42428377
"VNM","Vitamin A","Artisanal",90746815357.8685,2683459.28044007
"VNM","Vitamin A","Import",43645232940,1767310.883
"VNM","Vitamin A","Industrial",319786000389.983,9028024.87881146
"VNM","Vitamin A","Subsistence",17911688659.9139,541725.35102679
"VNM","Vitamin B12","aquaculture",35738777913.0099,1058743.42428377
"VNM","Vitamin B12","Artisanal",26527322712.0753,2683459.28044007
"VNM","Vitamin B12","Import",8526781695.18333,1767310.883
"VNM","Vitamin B12","Industrial",59123608907.7791,9028024.87881146
"VNM","Vitamin B12","Subsistence",3641004499.24829,541725.35102679
"VNM","Zinc","aquaculture",7881446374.90068,1058743.42428377
"VNM","Zinc","Artisanal",6206438540.94013,2683459.28044007
"VNM","Zinc","Import",2887640618.31667,1767310.883
"VNM","Zinc","Industrial",14016659318.0948,9028024.87881146
"VNM","Zinc","Subsistence",874660774.019134,541725.35102679
"VUT","Calcium","Artisanal",874978964.065844,6475.4739786624
"VUT","Calcium","Import",26740936,342.1818
"VUT","Calcium","Industrial",549964799.96832,10311.839999406
