"country","iso3c","year","genus_cat","scientific_name","common_name","production_sector","tonnes"
"Barbados","BRB",2019,"Pelagic Fish","Carangidae","Jacks, pompanos","Artisanal",41.28744324
"Barbados","BRB",2019,"Pelagic Fish","Carcharhinidae","Requiem sharks","Artisanal",29.39470461
"Barbados","BRB",2019,"Pelagic Fish","Carcharhinidae","Requiem sharks","Industrial",13.06399531
"Barbados","BRB",2019,"Pelagic Fish","Carcharhinus falciformis","Silky shark","Industrial",0.338
"Barbados","BRB",2019,"Pelagic Fish","Coryphaena","Dolphinfishes","Artisanal",108.8845797
"Barbados","BRB",2019,"Pelagic Fish","Coryphaena","Dolphinfishes","Industrial",221.8645242
"Barbados","BRB",2019,"Pelagic Fish","Coryphaena hippurus","Common dolphinfish","Industrial",85.51968898
"Barbados","BRB",2019,"Pelagic Fish","Istiophorus","Sailfishes","Artisanal",13.78122472
"Barbados","BRB",2019,"Pelagic Fish","Istiophorus albicans","Atlantic sailfish","Industrial",11.69450732
"Barbados","BRB",2019,"Pelagic Fish","Kajikia albida","Atlantic white marlin","Artisanal",0.455859978
"Barbados","BRB",2019,"Pelagic Fish","Kajikia albida","Atlantic white marlin","Industrial",7.441570735
"Barbados","BRB",2019,"Pelagic Fish","Katsuwonus pelamis","Skipjack tuna","Industrial",0.417516751
"Barbados","BRB",2019,"Pelagic Fish","Makaira nigricans","Blue marlin","Artisanal",10.78347475
"Barbados","BRB",2019,"Pelagic Fish","Makaira nigricans","Blue marlin","Industrial",8.858065687
"Barbados","BRB",2019,"Pelagic Fish","Marine pelagic fishes not identified","Pelagic fishes","Industrial",0.107130766
"Barbados","BRB",2019,"Pelagic Fish","Prionace glauca","Blue shark","Industrial",1.504010018
"Barbados","BRB",2019,"Pelagic Fish","Sarda sarda","Atlantic bonito","Artisanal",10.71109014
"Barbados","BRB",2019,"Pelagic Fish","Scomber","Chub mackerels","Artisanal",11.88512909
"Barbados","BRB",2019,"Pelagic Fish","Scomber","Chub mackerels","Industrial",24.94154126
"Barbados","BRB",2019,"Pelagic Fish","Scomberomorus cavalla","King mackerel","Artisanal",5.991057314
"Barbados","BRB",2019,"Pelagic Fish","Scomberomorus cavalla","King mackerel","Industrial",12.57253515
"Barbados","BRB",2019,"Pelagic Fish","Thunnus alalunga","Albacore","Artisanal",0.132983736
"Barbados","BRB",2019,"Pelagic Fish","Thunnus alalunga","Albacore","Industrial",4.619568901
"Barbados","BRB",2019,"Pelagic Fish","Thunnus albacares","Yellowfin tuna","Artisanal",0.005989516
"Barbados","BRB",2019,"Pelagic Fish","Thunnus albacares","Yellowfin tuna","Industrial",79.22409015
"Barbados","BRB",2019,"Pelagic Fish","Thunnus obesus","Bigeye tuna","Industrial",9.29353044
"Barbados","BRB",2019,"Pelagic Fish","Xiphias gladius","Swordfish","Industrial",6.455096375
"Barbados","BRB",2019,"Pelagic Fish","Xiphiidae","Swordfishes","Artisanal",0.951038214
"Belgium","BEL",2019,"Cephalopods","Loliginidae","Common pencil squids","Industrial",0.374235917
"Belgium","BEL",2019,"Cephalopods","Loligo","Common squids","Industrial",138.622965427
"Belgium","BEL",2019,"Cephalopods","Octopus","Octopuses, pikas","Industrial",41.880284408
"Belgium","BEL",2019,"Cephalopods","Octopus vulgaris","Common octopus","Industrial",0.229944503
"Belgium","BEL",2019,"Cephalopods","Sepia officinalis","Common cuttlefish","Industrial",454.15032025
"Belgium","BEL",2019,"Crustaceans","Cancer pagurus","Edible crab","Industrial",189.452300219
"Belgium","BEL",2019,"Crustaceans","Crangon crangon","Common shrimp","Industrial",673.637470749
"Belgium","BEL",2019,"Crustaceans","Homarus gammarus","European lobster","Industrial",1.498477028
"Belgium","BEL",2019,"Crustaceans","Malacostraca","Lobsters, crabs, shrimps, krill","Industrial",0.602913892
"Belgium","BEL",2019,"Crustaceans","Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Industrial",2.329154442
"Belgium","BEL",2019,"Crustaceans","Nephrops norvegicus","Norway lobster","Industrial",441.579028525
"Belgium","BEL",2019,"Demersal Fish","Anarhichas lupus","Atlantic wolffish","Industrial",34.328741466
"Belgium","BEL",2019,"Demersal Fish","Anguilla anguilla","European eel","Industrial",16.825120813
"Belgium","BEL",2019,"Demersal Fish","Brosme brosme","Tusk","Industrial",0.018660884
"Belgium","BEL",2019,"Demersal Fish","Chelidonichthys cuculus","Red gurnard","Industrial",122.859609024
"Belgium","BEL",2019,"Demersal Fish","Chelidonichthys lucerna","Tub gurnard","Industrial",676.363888921
"Belgium","BEL",2019,"Demersal Fish","Conger conger","European conger","Industrial",24.427188222
"Belgium","BEL",2019,"Demersal Fish","Dicentrarchus labrax","European seabass","Industrial",39.660128248
"Belgium","BEL",2019,"Demersal Fish","Eutrigla gurnardus","Grey gurnard","Industrial",41.644568817
"Belgium","BEL",2019,"Demersal Fish","Glyptocephalus cynoglossus","Witch flounder","Industrial",47.084691174
"Belgium","BEL",2019,"Demersal Fish","Hippoglossus hippoglossus","Atlantic halibut","Industrial",0.428799432
"Belgium","BEL",2019,"Demersal Fish","Labridae","Wrasses, gropers, tuskfishes","Industrial",1.414000486
"Belgium","BEL",2019,"Demersal Fish","Lepidorhombus","Megrims","Industrial",190.276705771
"Belgium","BEL",2019,"Demersal Fish","Limanda limanda","Common dab","Industrial",404.698705356
"Belgium","BEL",2019,"Demersal Fish","Lophiidae","Goosefishes","Industrial",839.709319892
"Belgium","BEL",2019,"Demersal Fish","Melanogrammus aeglefinus","Haddock","Industrial",161.09565831
"Belgium","BEL",2019,"Demersal Fish","Merluccius merluccius","European hake","Industrial",36.73072883
"Belgium","BEL",2019,"Demersal Fish","Microstomus kitt","Lemon sole","Industrial",689.10178851
"Belgium","BEL",2019,"Demersal Fish","Molva molva","Ling","Industrial",19.747717271
"Belgium","BEL",2019,"Demersal Fish","Mullus surmuletus","Surmullet","Industrial",77.516784157
"Belgium","BEL",2019,"Demersal Fish","Osteichthyes","Bony fishes","Industrial",0.120832362
"Belgium","BEL",2019,"Demersal Fish","Perciformes","Perch-likes","Industrial",120.488364048
"Belgium","BEL",2019,"Demersal Fish","Platichthys flesus","European flounder","Industrial",141.059556421
"Belgium","BEL",2019,"Demersal Fish","Pleuronectes platessa","European plaice","Industrial",7632.780390898
"Belgium","BEL",2019,"Demersal Fish","Pleuronectiformes","Flatfishes","Industrial",0.0604161636
"Belgium","BEL",2019,"Demersal Fish","Pollachius virens","Saithe","Industrial",22.023429
"Belgium","BEL",2019,"Demersal Fish","Raja","Stingrays, skates","Industrial",104.137145896
"Belgium","BEL",2019,"Demersal Fish","Raja brachyura","Blonde ray","Industrial",297.115061461
"Belgium","BEL",2019,"Demersal Fish","Raja clavata","Thornback ray","Industrial",315.495037085
"Belgium","BEL",2019,"Demersal Fish","Raja montagui","Spotted ray","Industrial",10.602510933
"Belgium","BEL",2019,"Demersal Fish","Raja undulata","Undulate ray","Industrial",3.506102164
"Belgium","BEL",2019,"Demersal Fish","Rajidae","Stingrays","Industrial",25.633036807
"Belgium","BEL",2019,"Demersal Fish","Scophthalmus maximus","Turbot","Industrial",418.588145245
"Belgium","BEL",2019,"Demersal Fish","Scophthalmus rhombus","Brill","Industrial",312.158375552
"Belgium","BEL",2019,"Demersal Fish","Scyliorhinus","Catsharks","Industrial",235.980623235
"Belgium","BEL",2019,"Demersal Fish","Scyliorhinus canicula","Small-spotted catshark","Industrial",225.561837745
"Belgium","BEL",2019,"Demersal Fish","Sebastes","Redfishes","Industrial",0.034130485
"Belgium","BEL",2019,"Demersal Fish","Solea","Soles","Industrial",28.070104193
"Belgium","BEL",2019,"Demersal Fish","Solea solea","Common sole","Industrial",3054.419364319
"Belgium","BEL",2019,"Demersal Fish","Soleidae","Soles","Industrial",0.037671612
"Belgium","BEL",2019,"Demersal Fish","Trachinus draco","Greater weever","Industrial",14.770762509
"Belgium","BEL",2019,"Demersal Fish","Triglidae","Searobins, gurnards","Industrial",1.571669131
"Belgium","BEL",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Industrial",188.282155322
"Belgium","BEL",2019,"Moluscs; Other","Bivalvia","Clams","Industrial",0.855035604
"Belgium","BEL",2019,"Moluscs; Other","Buccinum undatum","Whelk","Industrial",40.391055942
"Belgium","BEL",2019,"Moluscs; Other","Pecten maximus","Great Atlantic scallop","Industrial",525.285046201
"Belgium","BEL",2019,"Pelagic Fish","Chelon ramada","Thinlip grey mullet","Industrial",0.047122541
"Belgium","BEL",2019,"Pelagic Fish","Chondrichthyes","Sharks, rays, chimaeras","Industrial",1.059336543
"Belgium","BEL",2019,"Pelagic Fish","Clupea harengus","Atlantic herring","Industrial",14.067424569
"Belgium","BEL",2019,"Pelagic Fish","Elasmobranchii","Sharks, rays, skates","Industrial",4.059584267
"Belgium","BEL",2019,"Pelagic Fish","Gadus morhua","Atlantic cod","Industrial",1304.455534099
"Belgium","BEL",2019,"Pelagic Fish","Galeorhinus galeus","Tope shark","Industrial",0.03488349
"Belgium","BEL",2019,"Pelagic Fish","Merlangius merlangus","Whiting","Industrial",340.311868916
"Belgium","BEL",2019,"Pelagic Fish","Mustelus","Smoothhounds","Industrial",16.785218968
"Belgium","BEL",2019,"Pelagic Fish","Mustelus mustelus","Smooth-hound","Industrial",0.631853794
"Belgium","BEL",2019,"Pelagic Fish","Pollachius pollachius","Pollack","Industrial",39.532753888
"Belgium","BEL",2019,"Pelagic Fish","Sardina pilchardus","European pilchard","Industrial",6.64030777
"Belgium","BEL",2019,"Pelagic Fish","Scomber scombrus","Atlantic mackerel","Industrial",67.314102003
"Belgium","BEL",2019,"Pelagic Fish","Scyliorhinus stellaris","Nursehound","Industrial",31.022126053
"Belgium","BEL",2019,"Pelagic Fish","Spondyliosoma cantharus","Black seabream","Industrial",5.519682171
"Belgium","BEL",2019,"Pelagic Fish","Sprattus sprattus","European sprat","Industrial",0.303861162
"Belgium","BEL",2019,"Pelagic Fish","Squalus acanthias","Picked dogfish","Industrial",0.358545015
"Belgium","BEL",2019,"Pelagic Fish","Trachurus","Jacks, horse mackerels","Industrial",35.206613
"Belgium","BEL",2019,"Pelagic Fish","Trisopterus luscus","Pouting","Industrial",237.743454069
"Belgium","BEL",2019,"Pelagic Fish","Zeus faber","John dory","Industrial",18.987077577
"Belize","BLZ",2019,"Cephalopods","Teuthida","Squids","Industrial",2.358661507
"Belize","BLZ",2019,"Crustaceans","Panulirus argus","Caribbean spiny lobster","Artisanal",249.6387285
"Belize","BLZ",2019,"Demersal Fish","Archosargus rhomboidalis","Western Atlantic seabream","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Calamus calamus","Saucereye porgy","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Caranx hippos","Crevalle jack","Artisanal",49.21886348
"Belize","BLZ",2019,"Demersal Fish","Caranx latus","Horse-eye jack","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Chaetodipterus faber","Atlantic spadefish","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Epinephelus guttatus","Red hind","Artisanal",3.185385973
"Belize","BLZ",2019,"Demersal Fish","Epinephelus itajara","Atlantic goliath grouper","Artisanal",4.550159675
"Belize","BLZ",2019,"Demersal Fish","Epinephelus striatus","Nassau grouper","Artisanal",2.037402276
"Belize","BLZ",2019,"Demersal Fish","Gerres cinereus","Yellow fin mojarra","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Haemulon sciurus","Bluestriped grunt","Artisanal",21.92452338
"Belize","BLZ",2019,"Demersal Fish","Lachnolaimus maximus","Hogfish","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Lutjanus","Snappers","Artisanal",7.257797309
"Belize","BLZ",2019,"Demersal Fish","Lutjanus analis","Mutton snapper","Artisanal",121.901466
"Belize","BLZ",2019,"Demersal Fish","Lutjanus campechanus","Northern red snapper","Artisanal",14.51559462
"Belize","BLZ",2019,"Demersal Fish","Lutjanus griseus","Grey snapper","Artisanal",7.257797309
"Belize","BLZ",2019,"Demersal Fish","Lutjanus jocu","Dog snapper","Artisanal",7.257797309
"Belize","BLZ",2019,"Demersal Fish","Lutjanus synagris","Lane snapper","Artisanal",66.25254058
"Belize","BLZ",2019,"Demersal Fish","Merluccius","Hakes","Industrial",20.83937476
"Belize","BLZ",2019,"Demersal Fish","Mugilidae","Mullets, grey mullets","Industrial",606.05077
"Belize","BLZ",2019,"Demersal Fish","Mulloidichthys martinicus","Yellow goatfish","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Mycteroperca bonaci","Black grouper","Artisanal",1.351682172
"Belize","BLZ",2019,"Demersal Fish","Neoniphon marianus","Longjaw squirrelfish","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Ocyurus chrysurus","Yellowtail snapper","Artisanal",135.3405397
"Belize","BLZ",2019,"Demersal Fish","Pogonias cromis","Black drum","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Selene vomer","Lookdown","Artisanal",5.202420751
"Belize","BLZ",2019,"Demersal Fish","Trachinotus goodei","Great pompano","Artisanal",0.380051651
"Belize","BLZ",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",128.8026343
"Belize","BLZ",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Industrial",92769.67999
"Belize","BLZ",2019,"Moluscs; Other","Lobatus gigas","Pink conch","Artisanal",4288
"Belize","BLZ",2019,"Pelagic Fish","Alectis ciliaris","African pompano","Artisanal",5.202420751
"Belize","BLZ",2019,"Pelagic Fish","Auxis thazard","Frigate tuna","Industrial",195.6493506
"Belize","BLZ",2019,"Pelagic Fish","Carcharhinus leucas","Bull shark","Artisanal",25.13810414
"Belize","BLZ",2019,"Pelagic Fish","Carcharhinus limbatus","Blacktip shark","Artisanal",50.26922548
"Belize","BLZ",2019,"Pelagic Fish","Centropomus undecimalis","Common snook","Artisanal",6.869985655
"Belize","BLZ",2019,"Pelagic Fish","Diplodus","Two-toothed seabreams","Industrial",18.59146518
"Belize","BLZ",2019,"Pelagic Fish","Engraulis encrasicolus","European anchovy","Industrial",454.20507955
"Belize","BLZ",2019,"Pelagic Fish","Euthynnus alletteratus","Little tunny","Artisanal",0.313804116
"Belize","BLZ",2019,"Pelagic Fish","Gadiformes","Cods","Industrial",671.93
"Belize","BLZ",2019,"Pelagic Fish","Ginglymostoma cirratum","Nurse shark","Artisanal",116.3801118
"Belize","BLZ",2019,"Pelagic Fish","Isurus oxyrinchus","Shortfin mako","Industrial",7
"Belize","BLZ",2019,"Pelagic Fish","Katsuwonus pelamis","Skipjack tuna","Industrial",4315.4430655
"Belize","BLZ",2019,"Pelagic Fish","Megalops atlanticus","Tarpon","Artisanal",0.194093657
"Belize","BLZ",2019,"Pelagic Fish","Mugil cephalus","Flathead grey mullet","Artisanal",5.202420751
"Belize","BLZ",2019,"Pelagic Fish","Negaprion brevirostris","Lemon shark","Artisanal",138.7949213
"Belize","BLZ",2019,"Pelagic Fish","Prionace glauca","Blue shark","Industrial",165
"Belize","BLZ",2019,"Pelagic Fish","Rachycentron canadum","Cobia","Artisanal",5.202420751
"Belize","BLZ",2019,"Pelagic Fish","Rhizoprionodon porosus","Caribbean sharpnose shark","Artisanal",88.20387419
"Belize","BLZ",2019,"Pelagic Fish","Sardina pilchardus","European pilchard","Industrial",29945.4947
"Belize","BLZ",2019,"Pelagic Fish","Sardinella","Sardinellas","Industrial",42565.020875
"Belize","BLZ",2019,"Pelagic Fish","Scomber colias","Atlantic chub mackerel","Industrial",1832.192383
"Belize","BLZ",2019,"Pelagic Fish","Scomberomorus cavalla","King mackerel","Artisanal",0.712451566
"Belize","BLZ",2019,"Pelagic Fish","Sparidae","Porgies, seabreams","Industrial",599.45
"Belize","BLZ",2019,"Pelagic Fish","Sphyraena barracuda","Great barracuda","Artisanal",29.35321548
"Belize","BLZ",2019,"Pelagic Fish","Sphyrna","Hammerhead sharks","Artisanal",282.2906681
"Belize","BLZ",2019,"Pelagic Fish","Sphyrna lewini","Scalloped hammerhead","Artisanal",98.92309501
"Belize","BLZ",2019,"Pelagic Fish","Thunnus albacares","Yellowfin tuna","Industrial",1727.8652623
"Belize","BLZ",2019,"Pelagic Fish","Thunnus obesus","Bigeye tuna","Industrial",569.40352163
"Belize","BLZ",2019,"Pelagic Fish","Trachurus","Jacks, horse mackerels","Industrial",164781.880382
"Belize","BLZ",2019,"Pelagic Fish","Trachurus trachurus","Atlantic horse mackerel","Industrial",101271.3368
"Belize","BLZ",2019,"Pelagic Fish","Trichiurus lepturus","Largehead hairtail","Industrial",729.5456515
"Benin","BEN",2019,"Demersal Fish","Actinopterygii","Ray-finned fishes","Artisanal",42.26423953
"Benin","BEN",2019,"Demersal Fish","Actinopterygii","Ray-finned fishes","Industrial",0.285760474
"Benin","BEN",2019,"Demersal Fish","Balistes","Triggerfish","Artisanal",14.05497037
"Benin","BEN",2019,"Demersal Fish","Balistes","Triggerfish","Industrial",0.095029629
"Benin","BEN",2019,"Demersal Fish","Balistidae","Triggerfishes","Artisanal",9.932841252
"Benin","BEN",2019,"Demersal Fish","Balistidae","Triggerfishes","Industrial",0.067158748
"Benin","BEN",2019,"Demersal Fish","Bathygobius soporator","Frillfin goby","Artisanal",88.37918661
"Benin","BEN",2019,"Demersal Fish","Brachydeuterus auritus","Bigeye grunt","Artisanal",757.6182741
"Benin","BEN",2019,"Demersal Fish","Brachydeuterus auritus","Bigeye grunt","Industrial",5.114810271
"Benin","BEN",2019,"Demersal Fish","Caranx","Jacks","Artisanal",550.3456243
"Benin","BEN",2019,"Demersal Fish","Caranx","Jacks","Industrial",3.721042381
"Benin","BEN",2019,"Demersal Fish","Caranx crysos","Blue runner","Artisanal",550.3456243
"Benin","BEN",2019,"Demersal Fish","Caranx crysos","Blue runner","Industrial",3.721042381
"Benin","BEN",2019,"Demersal Fish","Caranx hippos","Crevalle jack","Artisanal",603.3731362
"Benin","BEN",2019,"Demersal Fish","Caranx hippos","Crevalle jack","Industrial",3.721042381
"Benin","BEN",2019,"Demersal Fish","Cephalopholis taeniops","Bluespotted seabass","Artisanal",0.099328413
"Benin","BEN",2019,"Demersal Fish","Cephalopholis taeniops","Bluespotted seabass","Industrial",0.000671587
"Benin","BEN",2019,"Demersal Fish","Cynoglossus","Tonguesoles","Artisanal",28.80523963
"Benin","BEN",2019,"Demersal Fish","Cynoglossus","Tonguesoles","Industrial",0.19476037
"Benin","BEN",2019,"Demersal Fish","Cynoglossus canariensis","Canary tonguesole","Artisanal",28.80523963
"Benin","BEN",2019,"Demersal Fish","Cynoglossus canariensis","Canary tonguesole","Industrial",0.19476037
"Benin","BEN",2019,"Demersal Fish","Cynoglossus monodi","Guinean tonguesole","Artisanal",28.80523963
"Benin","BEN",2019,"Demersal Fish","Cynoglossus monodi","Guinean tonguesole","Industrial",0.19476037
"Benin","BEN",2019,"Demersal Fish","Cynoglossus senegalensis","Senegalese tonguesole","Artisanal",28.80523963
"Benin","BEN",2019,"Demersal Fish","Cynoglossus senegalensis","Senegalese tonguesole","Industrial",0.19476037
"Benin","BEN",2019,"Demersal Fish","Dasyatidae","Whiptail stingrays","Artisanal",343.9411831
"Benin","BEN",2019,"Demersal Fish","Dasyatidae","Whiptail stingrays","Industrial",2.325483592
"Benin","BEN",2019,"Demersal Fish","Dasyatis marmorata","Marbled stingray","Artisanal",58.66998233
"Benin","BEN",2019,"Demersal Fish","Dasyatis marmorata","Marbled stingray","Industrial",0.39668434
"Benin","BEN",2019,"Demersal Fish","Dasyatis pastinaca","Common stingray","Artisanal",58.66998233
"Benin","BEN",2019,"Demersal Fish","Dasyatis pastinaca","Common stingray","Industrial",0.39668434
"Benin","BEN",2019,"Demersal Fish","Epinephelus","Seabasses, hinds","Artisanal",189.4192827
"Benin","BEN",2019,"Demersal Fish","Epinephelus","Seabasses, hinds","Industrial",1.28071733
"Benin","BEN",2019,"Demersal Fish","Galeoides decadactylus","Lesser African threadfin","Artisanal",2795.302527
